SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_CLOCK,HEIGHT_DIFFERENTIAL,HAS_HEIGHT_ADVANTAGE,LOW_CLOCK,LONG_TOUCH,HIGH_DRIBBLE,SHOT_EVENT_ID
7.9,0.5,1.8,1.3,-5.0,0,1,0,0,ff7fd992ab60
11.0,0.0,10.5,12.4,-8.0,0,0,1,1,faed9cbf9048
22.1,5.2,7.2,15.9,0.0,0,0,0,1,95bbb5765f2d
20.0,5.1,2.6,19.5,1.0,0,0,0,0,8074c824d85f
25.0,5.9,0.8,1.3,3.0,0,1,0,0,2b407e1b4881
5.1,0.9,1.1,10.6,1.0,0,0,0,0,a969a75bb9a1
9.1,2.3,2.7,5.0,0.0,0,1,0,0,789b2a0a55d9
28.7,6.8,0.9,0.0,4.0,0,1,0,0,1e4c024456ac
3.6,2.7,0.9,20.2,6.0,1,0,0,0,728f25564967
24.8,4.1,1.1,15.5,3.0,0,0,0,0,7c6dc11bf4f9
2.4,3.5,2.4,22.0,-9.0,0,0,0,0,e2f009117cd8
14.4,4.0,4.5,12.1,0.0,0,0,0,0,84abe6bc97b5
8.3,2.6,2.3,22.0,0.0,0,0,0,0,e01ffa874436
21.0,4.6,0.9,14.6,-1.0,0,0,0,0,8afd564a662b
13.4,3.5,2.1,4.4,-1.0,0,1,0,0,177ed1673701
1.7,2.9,5.8,5.0,-11.0,0,1,0,1,a51d97562fe4
4.8,3.7,2.5,17.8,-3.0,0,0,0,0,0ea59defdc36
20.3,5.3,7.1,0.0,-1.0,0,1,0,1,4627374a8742
17.5,5.5,3.2,20.6,-1.0,0,0,0,0,8c07a892262f
3.8,4.4,2.6,24.0,2.0,0,0,0,0,aa40d707903c
19.8,2.9,10.9,4.7,1.0,0,1,1,1,fc3e2238105c
24.5,3.9,2.2,16.2,3.0,0,0,0,0,78054541bc76
26.2,4.1,1.0,18.6,2.0,0,0,0,0,8aa50a98cd54
6.3,2.7,3.1,14.5,-6.0,0,0,0,0,6cdd9d49b3c4
24.6,7.7,0.8,12.8,0.0,0,0,0,0,7095b7f20c86
25.3,5.0,2.5,12.5,-1.0,0,0,0,0,7b57bd985457
16.1,2.1,7.9,0.2,0.0,0,1,0,1,c00347f82f1a
33.0,14.0,0.0,24.0,1.0,0,0,0,0,4d1742611501
27.0,3.5,2.1,9.0,1.0,0,0,0,0,5dae427faaa1
12.3,2.3,2.8,1.0,7.0,1,1,0,0,b2110d723ed9
16.9,4.8,3.2,11.6,-5.0,0,0,0,0,6f9790e18626
25.4,5.8,2.6,8.5,-1.0,0,0,0,0,b3d9c06262d5
2.8,3.0,0.2,24.0,4.0,0,0,0,0,b03688641baf
5.6,2.0,2.7,14.8,2.0,0,0,0,0,71c7025555eb
1.4,0.7,4.6,4.0,-6.0,0,1,0,0,deda7c5788ad
24.6,8.2,1.0,10.4,2.0,0,0,0,0,9842d2b68030
16.8,3.5,7.7,16.0,3.0,0,0,0,1,2cb9d8323c49
10.7,1.7,2.4,16.6,4.0,0,0,0,0,42bca83b143a
3.7,0.5,9.4,13.3,3.0,0,0,0,1,751fb1dd52d9
19.9,7.0,0.9,13.5,0.0,0,0,0,0,d81ab6328425
12.7,3.3,5.4,8.1,-1.0,0,0,0,1,84d864d40fa7
19.5,3.5,5.0,2.7,-11.0,0,1,0,1,f37d3f740dd6
2.7,2.0,0.8,20.7,-1.0,0,0,0,0,86d5d300f99b
19.8,4.1,0.8,16.2,5.0,1,0,0,0,fe42784f3053
21.6,7.4,0.8,16.0,-5.0,0,0,0,0,b018ca0306f4
4.1,3.9,2.0,21.0,6.0,1,0,0,0,480d58e33d31
21.8,3.0,7.6,2.2,3.0,0,1,0,1,a50dae0fff1c
24.9,4.7,1.8,6.1,-3.0,0,0,0,0,bf1a9eb64398
24.6,1.4,0.7,0.0,2.0,0,1,0,0,aabc93f3c188
15.7,3.2,3.9,4.2,2.0,0,1,0,0,841497b48627
6.0,2.3,1.5,18.7,-3.0,0,0,0,0,95e9bb911438
15.5,5.6,0.8,10.9,3.0,0,0,0,0,33cb568201a3
19.5,5.7,7.6,15.0,-7.0,0,0,0,1,7620a68c12f1
24.0,6.3,4.1,2.0,-4.0,0,1,0,1,7b00305b26ba
24.8,4.1,0.8,10.0,-1.0,0,0,0,0,c0cb1f024be8
5.7,1.8,0.8,11.6,-2.0,0,0,0,0,03fd5dcc054e
17.0,4.3,3.4,15.2,-2.0,0,0,0,0,10a7bc6b203b
4.6,3.1,2.2,10.3,1.0,0,0,0,0,12cc3257d909
7.8,2.1,1.1,12.4,-8.0,0,0,0,0,3a8a08532faf
3.5,2.6,3.1,12.5,-3.0,0,0,0,0,f3caf9a04d42
22.7,3.9,0.8,16.3,1.0,0,0,0,0,39f070c4d463
20.6,3.2,0.8,17.9,3.0,0,0,0,0,757315987238
10.9,3.8,1.6,3.9,0.0,0,1,0,0,067e63f8927a
2.3,7.3,3.2,20.7,-4.0,0,0,0,0,56ec53e58d71
24.5,4.4,0.9,14.0,4.0,0,0,0,0,f7d533b00d3a
24.6,5.4,3.0,7.3,-4.0,0,0,0,0,be0bf5f30b63
18.1,4.8,1.8,12.4,-3.0,0,0,0,0,e3a3b0dd8107
14.9,1.8,1.0,14.3,-1.0,0,0,0,0,1ab2ad8e1421
24.5,6.0,1.0,8.8,0.0,0,0,0,0,58642bb59bc9
4.3,4.5,0.6,18.6,1.0,0,0,0,0,09b4b5f64aa4
17.3,5.0,5.3,11.0,2.0,0,0,0,1,88ba516780ed
6.5,1.8,2.0,6.8,3.0,0,0,0,0,16e23f8f2a7e
17.1,7.2,0.9,12.6,-1.0,0,0,0,0,bd795bfad7cf
5.3,0.1,1.5,11.0,3.0,0,0,0,0,6f44ab66e220
1.0,2.3,0.0,5.9,2.0,0,0,0,0,8625e81171f0
18.3,5.5,10.2,14.6,-2.0,0,0,1,1,8134c8fe3ff4
17.8,5.0,2.1,15.9,-2.0,0,0,0,0,5fa0b8f33385
3.0,2.7,0.2,17.2,2.0,0,0,0,0,ae788bb6de96
6.8,2.0,2.1,7.7,-3.0,0,0,0,0,b4c70612b3b5
3.9,2.9,1.0,24.0,5.0,1,0,0,0,abae2b3534c5
2.3,1.5,4.6,14.0,-2.0,0,0,0,0,e3d639b1f9ed
6.7,3.9,1.7,22.5,2.0,0,0,0,0,b74035b273ed
5.3,3.3,1.6,12.2,-5.0,0,0,0,0,adef2a0664a3
20.0,4.1,0.8,5.3,7.0,1,0,0,0,3054a18e7554
26.0,4.5,2.1,13.8,-9.0,0,0,0,0,92a7e446fdac
4.3,2.5,1.5,23.4,-4.0,0,0,0,0,a5ec4925e8b0
9.8,5.5,9.5,15.0,-5.0,0,0,0,1,e135e3eb162b
24.4,6.3,0.8,1.5,-2.0,0,1,0,0,1b07a1b825aa
4.4,0.8,0.6,10.0,-1.0,0,0,0,0,72b6562c1638
18.4,3.9,0.8,14.6,11.0,1,0,0,0,14e55b6bff09
24.8,19.1,0.0,24.0,-3.0,0,0,0,0,3304870867bb
3.8,1.9,2.7,10.5,-4.0,0,0,0,0,2afe2b8832b1
25.9,6.8,0.9,12.8,4.0,0,0,0,0,73849e029012
24.3,3.8,0.7,14.1,-2.0,0,0,0,0,730abdbcdc00
16.7,10.9,2.1,8.7,-7.0,0,0,0,0,a85bbee8a763
4.4,1.9,0.7,15.0,-1.0,0,0,0,0,c447cbb794ca
8.6,0.4,7.4,3.0,-1.0,0,1,0,0,6b7c42c8b8dd
5.7,1.7,1.3,0.0,-5.0,0,1,0,0,f724bb93cb75
22.6,6.4,0.7,13.4,2.0,0,0,0,0,3a9b2b9a6fc9
2.1,5.4,0.6,21.2,-2.0,0,0,0,0,a60ad368050a
3.8,0.9,8.1,15.0,-9.0,0,0,0,1,a652f6ba0e68
16.8,5.9,0.9,8.7,3.0,0,0,0,0,5448b5b89a45
1.9,0.4,2.2,15.5,-4.0,0,0,0,0,9973cd19edf6
19.8,5.0,1.0,11.0,5.0,1,0,0,0,9de7d6912e26
17.3,5.0,6.2,17.4,-8.0,0,0,0,1,6b0b7ae2f530
5.4,1.4,1.5,20.7,-5.0,0,0,0,0,ea45cafa6dbe
24.9,10.4,1.0,17.4,0.0,0,0,0,0,ea35f1ec31b2
23.1,3.6,1.8,15.4,-5.0,0,0,0,0,ce180766e2c6
7.3,2.6,5.3,16.9,1.0,0,0,0,0,4af296e41414
24.3,7.6,6.7,6.4,-3.0,0,0,0,1,2d4989578980
6.6,2.4,1.4,9.0,6.0,1,0,0,0,de110ae5b56d
2.3,1.8,3.2,15.7,-6.0,0,0,0,0,5848babffb7f
4.7,1.8,2.5,20.5,0.0,0,0,0,0,54cde14b9f2c
5.9,3.0,1.3,22.2,-9.0,0,0,0,0,d4661d393d60
24.7,4.5,1.2,9.4,1.0,0,0,0,0,7bac9c6ae3bf
16.6,3.3,1.9,10.4,-4.0,0,0,0,0,44bc0d36a05c
25.1,7.0,1.0,6.3,-4.0,0,0,0,0,bd227c3a2239
6.3,2.4,2.1,13.6,-6.0,0,0,0,0,80893e6613d3
22.7,14.6,1.0,11.1,0.0,0,0,0,0,014d1915e87a
18.3,8.6,0.9,5.2,2.0,0,0,0,0,c0fd692dcb59
7.1,3.9,3.4,8.0,-1.0,0,0,0,0,75bd50f2be02
23.7,5.0,12.2,3.4,0.0,0,1,1,1,30bf54a6017f
22.4,6.5,0.8,17.5,-4.0,0,0,0,0,c3d467966fae
2.9,1.6,0.7,24.0,3.0,0,0,0,0,3e26c92f6cf9
16.8,4.6,0.8,12.5,-2.0,0,0,0,0,4db02eb7e5a4
10.7,6.0,1.7,14.7,1.0,0,0,0,0,29d75351462d
8.3,2.8,2.4,9.0,1.0,0,0,0,0,52689a7b9286
24.0,9.5,0.9,14.7,-4.0,0,0,0,0,6bc7b275136e
5.2,2.3,5.2,13.4,-4.0,0,0,0,0,60ea4b8b6686
2.1,2.9,0.4,24.0,11.0,1,0,0,0,fd6f5e4e425d
5.0,4.4,0.6,9.7,-3.0,0,0,0,0,9b5838c1098a
12.5,2.8,5.7,7.4,4.0,0,0,0,0,7b61ddb7583d
16.5,9.1,1.0,22.6,8.0,1,0,0,0,737f4c3bbc58
5.6,1.2,7.6,16.0,-5.0,0,0,0,1,251268b3f05e
3.0,3.9,1.6,12.0,1.0,0,0,0,0,2ddca3e3799f
3.8,10.2,1.4,21.2,-8.0,0,0,0,0,4d0cdbe4f4e7
14.7,5.2,3.1,9.0,-2.0,0,0,0,0,d1e606d919cc
3.8,3.4,6.3,18.8,-4.0,0,0,0,1,b65a94662e95
6.7,1.7,3.4,11.2,-2.0,0,0,0,0,acda4b4252de
6.8,2.9,6.2,5.4,1.0,0,0,0,0,dce9701998f2
5.8,0.9,7.3,8.2,-11.0,0,0,0,1,3036325c7af5
20.1,3.2,0.7,11.4,2.0,0,0,0,0,5dd273b4d5fe
0.7,0.9,3.9,10.6,1.0,0,0,0,0,d9208f37f333
3.4,5.8,1.0,5.1,0.0,0,0,0,0,eb532f666ad6
0.7,1.5,0.8,11.0,1.0,0,0,0,0,729d630981d1
20.7,6.2,1.0,12.6,-5.0,0,0,0,0,1afb57b7376b
9.7,1.8,2.9,14.8,-3.0,0,0,0,0,278f5675c783
1.9,3.0,3.5,20.4,-1.0,0,0,0,1,a3e583f495bb
6.2,2.3,1.0,9.9,-5.0,0,0,0,0,ec949beb2d49
1.5,2.6,0.0,24.0,2.0,0,0,0,0,87103106dbb3
0.8,2.3,4.6,18.3,-7.0,0,0,0,1,126cdce31e27
21.1,13.2,1.0,11.0,-1.0,0,0,0,0,b6aabca524a3
1.5,0.8,0.3,24.0,2.0,0,0,0,0,62d36626e475
9.0,4.9,21.0,2.9,-1.0,0,1,1,1,2ff23d626bc3
25.3,3.4,7.8,0.0,-2.0,0,1,0,1,1cf7f5b7357f
20.2,5.9,1.0,11.6,-3.0,0,0,0,0,8fa04751b03b
37.1,5.2,1.8,0.0,-1.0,0,1,0,0,2723cc9ec782
14.4,4.3,4.2,0.0,0.0,0,1,0,1,63371f4296b8
16.0,2.2,3.4,13.9,-1.0,0,0,0,0,57084a0138bf
8.2,3.3,1.8,17.1,2.0,0,0,0,0,1a2128a933f3
22.0,6.6,1.1,6.8,-10.0,0,0,0,0,90072a007dd1
21.3,4.3,0.6,8.0,1.0,0,0,0,0,fd8bcb70ab73
7.6,3.2,3.7,19.0,6.0,1,0,0,0,1b504501a888
22.1,4.6,0.6,9.0,1.0,0,0,0,0,2a7ae6d90413
19.1,5.7,1.2,10.9,1.0,0,0,0,0,7bf1c879187b
19.4,4.7,0.8,10.5,0.0,0,0,0,0,1a00055ad482
14.2,5.5,1.6,10.6,-8.0,0,0,0,0,1601b710a42f
7.0,1.4,3.3,7.1,4.0,0,0,0,0,c394f23bffc3
25.3,5.1,4.6,11.0,3.0,0,0,0,1,2f43d3f872de
24.8,4.1,5.8,5.0,1.0,0,1,0,0,dff2a714985b
1.3,3.7,0.3,9.0,1.0,0,0,0,0,b00d56853192
6.9,3.2,3.6,3.7,-1.0,0,1,0,0,4f3900003ef2
10.2,3.1,7.4,17.0,-13.0,0,0,0,1,8a7d8bf9c48a
18.8,3.6,4.0,15.1,-2.0,0,0,0,0,9e3727001691
25.5,4.9,14.5,10.3,-11.0,0,0,1,1,a04ae972419b
4.7,2.2,1.7,5.2,-3.0,0,0,0,0,2e7c14de2b84
2.5,1.8,1.5,2.1,2.0,0,1,0,0,c528f83d5737
24.4,7.4,0.8,15.3,7.0,1,0,0,0,1a53363221a9
4.5,3.9,0.1,24.0,-3.0,0,0,0,0,afbbaa0f4b8f
13.2,3.8,4.5,9.2,-1.0,0,0,0,0,d3e804f00a2c
6.4,2.3,3.6,6.3,-2.0,0,0,0,0,959f8c417515
17.7,2.0,2.0,6.7,5.0,1,0,0,0,52a9b17957db
23.9,4.9,1.2,20.7,-5.0,0,0,0,0,c22dc3605d30
2.5,0.1,2.2,4.2,2.0,0,1,0,0,99c37d58d248
4.7,5.1,0.8,14.1,-3.0,0,0,0,0,89c32a49fea2
26.5,5.4,0.7,6.1,1.0,0,0,0,0,93d8dcb32ba9
1.6,1.6,0.2,19.2,3.0,0,0,0,0,4f22c3b3e4c2
24.6,4.6,0.9,11.0,-1.0,0,0,0,0,d5e36c709979
8.1,3.6,1.9,20.9,-1.0,0,0,0,0,a129443c906e
25.1,9.4,12.0,11.3,4.0,0,0,1,1,348464d7537d
22.8,13.0,0.8,6.3,-5.0,0,0,0,0,21de08cfc46d
24.2,1.9,15.6,0.0,-4.0,0,1,1,1,1638c6ca3393
7.4,1.7,9.0,15.0,-4.0,0,0,0,1,1e23e188c59a
16.0,3.5,2.0,18.1,-1.0,0,0,0,0,e8eb35bb8d49
2.9,8.1,2.8,21.8,-4.0,0,0,0,1,bd88414cbb11
16.7,5.1,3.2,11.0,-2.0,0,0,0,0,4a6955ba09ea
24.4,14.0,1.3,16.1,-5.0,0,0,0,0,8bb500ad2532
2.4,4.6,0.7,10.1,3.0,0,0,0,0,5a916efa6aae
4.4,1.4,0.9,12.2,1.0,0,0,0,0,b24b4727d379
1.9,1.3,1.0,12.2,-1.0,0,0,0,0,bbd75024293c
10.3,2.5,0.9,22.4,13.0,1,0,0,0,89660edbc613
2.4,1.4,0.4,0.9,1.0,0,1,0,0,913011dbc5c4
15.6,3.5,2.3,10.8,2.0,0,0,0,0,a25c75e9560c
3.0,3.6,3.8,18.9,-3.0,0,0,0,0,4463ca74181d
5.3,1.7,4.1,16.9,4.0,0,0,0,0,245c3ff464bd
23.9,3.2,0.6,8.5,3.0,0,0,0,0,e6109e817a80
26.7,5.5,0.8,5.7,0.0,0,0,0,0,0824c7a366f9
2.6,0.7,1.6,21.8,-9.0,0,0,0,0,877e629a611b
4.1,3.2,2.7,8.6,-2.0,0,0,0,0,a9e636fe9f9f
19.3,3.4,1.4,6.6,-6.0,0,0,0,0,5fe8bbcfa468
9.3,2.5,5.4,8.8,4.0,0,0,0,0,a5a5719e792a
12.5,3.2,3.3,19.2,-3.0,0,0,0,0,6b1c50357dd1
3.0,2.1,0.7,13.3,7.0,1,0,0,0,0700125cc83a
18.3,2.5,1.5,14.3,0.0,0,0,0,0,68b52ab4368d
2.0,2.9,4.1,19.7,-6.0,0,0,0,0,ab7e7c6bd711
9.4,2.3,9.7,5.2,-3.0,0,0,0,1,b7b38b186ca1
6.2,0.2,5.4,9.0,1.0,0,0,0,0,be033d0d9d59
0.7,0.0,1.2,24.0,-3.0,0,0,0,0,6d31f0ab3771
7.7,8.5,1.1,24.0,1.0,0,0,0,0,87d4383ba7bd
3.9,2.8,0.3,23.8,-10.0,0,0,0,0,64e13f775835
19.1,9.2,0.9,12.6,3.0,0,0,0,0,3164e2b3f133
7.5,4.1,1.8,11.0,3.0,0,0,0,0,c6b80195fe0d
25.2,6.9,0.6,8.7,-1.0,0,0,0,0,59a5a01df77b
0.9,1.8,0.9,14.9,-1.0,0,0,0,0,bd8df20a368b
9.6,3.0,6.8,6.8,2.0,0,0,0,0,71a66bc84c56
3.2,3.1,0.4,6.5,-1.0,0,0,0,0,e9b696456b27
5.6,2.5,8.0,2.9,-2.0,0,1,0,0,a1c17a531fb7
14.0,6.1,0.7,11.2,2.0,0,0,0,0,f523b6b862e7
22.8,6.1,1.1,12.6,5.0,1,0,0,0,aa26741defe0
1.6,4.7,0.8,21.8,-2.0,0,0,0,0,8b66507a2734
17.6,5.7,5.3,9.1,0.0,0,0,0,1,06fcf2640b14
19.5,2.5,7.9,3.1,-3.0,0,1,0,1,5b5063bfd127
17.5,3.3,2.2,0.6,-2.0,0,1,0,0,0823983d016d
1.5,1.9,0.0,0.0,0.0,0,1,0,0,cfbf0c33ca3e
8.9,5.4,1.7,18.5,2.0,0,0,0,0,aa9874205720
3.7,1.6,0.8,7.0,12.0,1,0,0,0,11ec71badeb6
18.9,9.7,0.8,2.4,1.0,0,1,0,0,b73ddc46ba9f
2.9,1.9,2.8,10.6,-9.0,0,0,0,0,304276ce7275
14.5,2.4,5.0,7.2,2.0,0,0,0,0,031c30bfedd4
26.0,7.6,7.0,17.0,-8.0,0,0,0,1,ecdf3573b53b
24.8,4.0,0.8,10.7,6.0,1,0,0,0,c7cfafe68a56
4.7,3.5,2.5,12.5,-11.0,0,0,0,0,d78034587d1e
5.6,1.3,1.0,6.3,-2.0,0,0,0,0,24ca5d90f1df
6.3,2.1,4.2,11.3,-1.0,0,0,0,0,91219217f02d
1.6,2.2,1.1,13.3,5.0,1,0,0,0,b723bb7b7c75
8.6,3.3,3.8,6.0,7.0,1,0,0,0,f443e88c353f
24.6,3.7,14.5,0.0,1.0,0,1,1,1,891d061f7692
2.9,2.2,1.7,23.5,4.0,0,0,0,0,0a0cd03fff12
5.6,2.3,2.0,6.2,-2.0,0,0,0,0,890c9e3559a4
2.9,2.7,8.6,15.1,-4.0,0,0,0,1,a4e44ef533a8
1.8,4.2,0.8,0.0,5.0,1,1,0,0,b6a141b98d92
23.8,4.5,0.7,15.2,-2.0,0,0,0,0,0325ae95e109
11.5,4.0,2.1,11.3,2.0,0,0,0,0,93cf41421e8c
7.4,2.0,3.6,4.2,-1.0,0,1,0,0,5506d6613ef8
7.6,3.8,2.0,12.7,4.0,0,0,0,0,1de3433bb7e7
26.5,6.0,3.5,3.9,-3.0,0,1,0,0,68cbee3d571e
25.9,4.9,7.1,16.2,-7.0,0,0,0,1,ead5f2db6165
22.1,5.7,0.8,18.6,-10.0,0,0,0,0,60a3f124b470
18.6,3.7,6.2,17.7,-5.0,0,0,0,1,4c2b05fef49a
1.9,1.6,0.0,12.9,9.0,1,0,0,0,38811d32d6cb
24.4,2.7,5.2,2.6,-2.0,0,1,0,1,2f78dd3c0cbd
7.2,0.1,2.4,12.6,-4.0,0,0,0,0,74f872adf97f
1.7,3.6,4.5,20.5,-7.0,0,0,0,0,f9c06857432a
26.9,6.2,0.8,4.5,4.0,0,1,0,0,cf1d98e73e37
1.2,1.5,0.5,24.0,5.0,1,0,0,0,8f2ea4e1e43f
14.7,7.8,4.5,7.4,-3.0,0,0,0,0,b7c051216c3e
24.1,9.0,3.3,23.9,1.0,0,0,0,0,e0014cc6c4d9
1.9,1.9,2.1,10.0,1.0,0,0,0,0,fe87626406c6
1.1,1.9,0.2,24.0,-1.0,0,0,0,0,b74d7bc787c6
15.6,3.0,2.2,1.9,-6.0,0,1,0,0,2cb4b68a4a78
20.8,5.3,8.3,4.8,-4.0,0,1,0,1,6b8f3902f128
7.6,2.4,4.5,11.0,0.0,0,0,0,0,4d22010e3165
21.7,4.6,1.8,7.9,2.0,0,0,0,0,2d49a1df6290
23.0,8.2,1.0,13.5,-1.0,0,0,0,0,b3f5644410de
1.1,2.6,8.6,3.0,-10.0,0,1,0,1,5472c456afaf
1.5,1.2,6.6,17.0,0.0,0,0,0,1,86fb8aa52195
17.6,5.2,4.8,4.9,-1.0,0,1,0,1,1151508aaeec
15.7,2.9,3.7,8.2,-1.0,0,0,0,0,19962c0a65b6
7.0,0.2,6.7,16.0,-2.0,0,0,0,1,b9c85623e625
20.3,2.8,1.1,10.4,1.0,0,0,0,0,be1df22e641c
10.1,2.7,5.3,10.2,-5.0,0,0,0,0,7f8dc10419ea
24.3,5.8,3.3,11.5,2.0,0,0,0,0,babc7df49c38
1.9,2.5,0.6,22.0,3.0,0,0,0,0,b87d78246674
0.8,0.1,7.2,17.3,-10.0,0,0,0,1,cf8f702d60a9
24.2,8.1,0.9,19.5,-4.0,0,0,0,0,2341e68f2b23
7.6,4.0,2.6,12.1,0.0,0,0,0,0,5f8a36d7762b
13.7,1.2,1.7,13.6,-1.0,0,0,0,0,8d5bcbb8f2f8
18.9,5.6,10.6,13.5,-7.0,0,0,1,1,bd3940a2192f
6.5,3.2,2.1,21.0,0.0,0,0,0,0,a365a808011c
6.2,3.0,7.7,16.7,-4.0,0,0,0,1,46bdcc3dbcd6
3.1,0.0,19.2,3.8,-7.0,0,1,1,1,0d38468d0e3d
10.4,2.0,10.1,13.2,-1.0,0,0,1,1,69a1b45efe01
3.6,3.3,0.6,9.1,-1.0,0,0,0,0,f2e971ea096a
2.6,6.3,0.9,9.7,3.0,0,0,0,0,92ada29b4082
18.2,3.2,0.6,7.0,-3.0,0,0,0,0,8b51b1c6e501
4.5,2.7,10.8,11.0,-4.0,0,0,1,1,61125904e87e
8.6,3.2,4.3,9.0,-1.0,0,0,0,0,07e5d59a3546
5.6,2.6,1.4,21.6,7.0,1,0,0,0,a99c3d6dea8b
16.6,2.2,7.3,8.3,3.0,0,0,0,0,d5d6c4e8aceb
23.5,4.2,0.8,2.4,-3.0,0,1,0,0,4b78ef88b444
23.5,4.3,1.6,0.0,3.0,0,1,0,0,3a430025b4c1
17.5,4.8,2.7,12.3,-3.0,0,0,0,0,e1776727402f
32.0,10.8,0.0,2.4,-8.0,0,1,0,0,1908554c4696
22.4,6.0,1.0,5.6,1.0,0,0,0,0,e96b02bc8a66
8.9,2.7,5.2,0.0,1.0,0,1,0,1,4798fa57967b
6.1,3.9,3.0,14.0,-4.0,0,0,0,0,ecd323d4f583
25.8,3.6,6.5,17.4,-8.0,0,0,0,1,cf8811a3a6c8
15.4,5.3,3.3,10.3,2.0,0,0,0,0,26266f279459
21.4,3.8,1.5,0.0,8.0,1,1,0,0,7c2c81517669
17.1,2.8,2.8,11.1,0.0,0,0,0,0,0f168ac96d28
8.4,2.0,0.9,17.3,0.0,0,0,0,0,3a8782571af4
20.7,3.9,1.3,10.7,1.0,0,0,0,0,718926a7b6bd
17.5,5.0,4.2,12.0,-4.0,0,0,0,0,f4999518f99a
5.8,2.2,8.5,6.3,2.0,0,0,0,1,f7310499d337
22.9,4.4,1.0,4.0,2.0,0,1,0,0,9e74f613e72e
0.6,0.2,2.2,0.0,-3.0,0,1,0,0,b0a8e02381a0
10.8,3.8,8.6,15.9,9.0,1,0,0,1,f42dd1bb8b60
24.5,7.1,14.3,10.0,-8.0,0,0,1,1,36edd75ec061
19.0,3.5,3.6,12.8,3.0,0,0,0,0,0088d37988f3
22.7,9.7,1.1,13.7,0.0,0,0,0,0,61d5ce07109d
18.1,5.3,6.2,17.8,-1.0,0,0,0,1,cf9cfe932ca5
16.3,2.0,0.8,11.7,0.0,0,0,0,0,708ae1c27c7c
25.3,6.3,0.9,8.8,10.0,1,0,0,0,49a4b94c8764
4.6,4.2,0.6,19.2,-1.0,0,0,0,0,960bf99ea18f
0.9,2.2,0.5,7.5,1.0,0,0,0,0,5af021a4ec51
3.4,3.7,3.5,16.2,-4.0,0,0,0,0,b42a5454a45d
24.1,12.2,0.9,16.8,3.0,0,0,0,0,5a7732a96952
8.2,2.6,2.0,19.3,-1.0,0,0,0,0,1249641cb649
2.1,0.0,0.7,1.3,2.0,0,1,0,0,46539dc311f1
21.6,4.0,1.0,9.5,2.0,0,0,0,0,3888cb843538
20.9,5.0,1.6,6.0,2.0,0,0,0,0,715cb091cb5b
2.9,2.5,2.2,16.6,2.0,0,0,0,0,c9a2cc9e752c
20.0,3.2,3.1,19.6,-7.0,0,0,0,0,31ec7f6ab985
7.6,3.3,2.6,3.7,2.0,0,1,0,0,3187d4afdfae
19.0,2.6,4.6,12.6,1.0,0,0,0,0,d40ff0462bc4
8.3,0.7,1.8,12.1,5.0,1,0,0,0,95f5fae20597
5.7,1.1,2.2,15.8,0.0,0,0,0,0,22f86a15497e
4.1,1.7,4.9,19.4,-5.0,0,0,0,1,4601f931c3e0
1.4,2.4,1.2,7.7,4.0,0,0,0,0,2ae59fa251f9
25.3,6.3,0.8,18.5,-1.0,0,0,0,0,70e10933fd19
1.0,3.5,2.8,9.5,6.0,1,0,0,0,b96baca0d8fe
18.6,10.4,1.0,13.6,4.0,0,0,0,0,625a4a37714c
4.9,1.8,7.8,15.7,-3.0,0,0,0,1,98a28ee9d502
3.6,4.0,3.9,7.6,-1.0,0,0,0,0,64e08669089d
15.8,3.1,0.3,17.2,-2.0,0,0,0,0,918d2e7c0f8b
9.2,1.3,5.1,4.3,-6.0,0,1,0,0,d18a14036324
2.4,6.3,0.9,15.3,-2.0,0,0,0,0,dd9bac526a0a
1.5,3.6,1.6,16.6,0.0,0,0,0,0,f91cd3ae817f
25.7,7.1,1.1,4.9,0.0,0,1,0,0,a699324f7378
1.9,0.0,5.6,17.7,-9.0,0,0,0,1,2bebf7a752e9
24.7,11.8,0.9,13.1,9.0,1,0,0,0,99479999b2eb
13.9,5.7,1.6,2.7,-4.0,0,1,0,0,3e7fcde1eb3f
3.7,2.9,1.9,13.4,7.0,1,0,0,0,f7a47143622e
16.6,3.4,9.5,13.8,4.0,0,0,0,1,34f92c66842f
7.8,1.4,4.9,12.0,-2.0,0,0,0,1,41bfd70b6e29
11.5,4.1,0.9,9.0,-2.0,0,0,0,0,b182194eec10
4.7,4.6,1.8,22.2,9.0,1,0,0,0,8e6c0c40c423
22.4,9.0,0.7,19.7,0.0,0,0,0,0,52dc36ad881a
8.9,2.3,5.0,11.0,1.0,0,0,0,0,4ea465087790
22.5,9.4,0.4,16.2,-1.0,0,0,0,0,5a49e5b89f9a
23.2,4.7,1.6,20.0,0.0,0,0,0,0,a69208050a90
20.2,5.7,1.2,10.1,-4.0,0,0,0,0,9a7148c2c6d2
12.0,4.6,1.0,11.8,0.0,0,0,0,0,8716df96e9f3
24.1,6.0,1.3,0.0,4.0,0,1,0,0,a14e8e63cc2e
3.1,6.7,0.6,13.6,-7.0,0,0,0,0,999facf9aca8
6.0,2.1,1.4,3.5,-9.0,0,1,0,0,47fb78e423c5
22.6,7.7,0.8,16.7,2.0,0,0,0,0,a70b461190b8
16.6,3.1,1.9,8.1,4.0,0,0,0,0,e0eaeb1b6729
5.1,3.0,4.1,11.0,-1.0,0,0,0,0,0322eba7d212
