pitch_speed_mph,arm_slot,cog_velo_pkh,elbow_absorption_fp_br,elbow_flexion_fp,elbow_pronation_fp,elbow_transfer_fp_br,glove_shoulder_abduction_fp,glove_shoulder_external_rotation_fp,lead_grf_x_max,lead_grf_z_max,lead_hip_absorption_fp_br,lead_hip_transfer_fp_br,lead_knee_absorption_fp_br,lead_knee_extension_angular_velo_max,lead_knee_extension_from_fp_to_br,lead_knee_generation_fp_br,lead_knee_transfer_fp_br,max_cog_velo_x,max_elbow_extension_velo,max_elbow_flexion,max_rotation_hip_shoulder_separation,max_shoulder_external_rotation,max_shoulder_horizontal_abduction,max_shoulder_internal_rotational_velo,max_torso_rotational_velo,pelvis_anterior_tilt_fp,pelvis_lumbar_transfer_fp_br,pelvis_rotation_fp,rear_grf_mag_max,rear_grf_x_max,rear_hip_generation_pkh_fp,rear_knee_transfer_pkh_fp,shoulder_generation_fp_br,shoulder_horizontal_abduction_fp,shoulder_internal_rotation_moment,stride_angle,stride_length,torso_anterior_tilt_mer,torso_lateral_tilt_br,torso_lateral_tilt_fp,session_pitch,user,session_mass_kg,session_height_m,age_yrs,playing_level,p_throws
92.0,47.9806,0.2321,53.1747,120.9024,14.2944,412.8314,73.6605,-55.3101,1057.859,2089.8891,103.9316,37.9857,37.0374,252.1743,0.8835,39.1919,21.8484,3.0377,2166.1876,121.4469,41.0746,163.8443,49.4547,4676.293,1211.1409,1.2833,139.4126,33.215,1460.2678,802.0033,146.6166,89.9705,42.5219,49.1819,121.289,-3.2846,0.8221,19.5967,16.8132,-5.9803,3228_3,1706.0,93.8952,1.8542,25.16,milb,R
90.6,45.2312,0.2321,50.7416,127.8668,-4.0853,405.2741,70.5897,-67.1409,1049.7685,2092.1624,104.0117,31.1754,33.3006,262.8235,3.3231,39.6055,28.5851,3.0202,2259.4512,128.1667,39.2613,162.7623,47.049,4653.6059,1235.7124,2.9518,122.9619,41.434,1480.4417,795.063,159.1606,82.0569,36.0456,46.6926,119.2842,-6.0385,0.8287,20.3137,17.1002,-0.8193,3228_4,1706.0,93.8952,1.8542,25.16,milb,R
90.8,42.9983,0.25,54.9023,119.8621,5.5265,423.9131,78.4302,-47.3937,954.1761,2004.9913,94.1849,51.8595,33.7742,314.4543,3.3153,47.8909,24.0698,2.9649,2271.091,123.3582,41.7029,164.385,48.788,4785.4809,1221.8169,0.9721,170.3728,22.4878,1410.4902,774.2387,123.1053,83.4733,37.5189,47.8532,119.6214,-5.2882,0.7993,22.1224,14.1326,-9.2703,3228_5,1706.0,93.8952,1.8542,25.16,milb,R
82.8,47.3794,0.4464,44.0326,100.8075,8.3474,330.8136,74.3585,-33.0317,1019.7928,1676.6194,55.5651,12.7246,22.6977,361.0223,-0.8277,3.3045,25.9194,3.3113,2336.4172,102.2082,32.1945,156.6749,47.6356,4485.2356,1105.7263,15.8547,63.1479,40.7154,1498.6082,904.9162,141.6777,41.6441,27.3167,39.804,112.6031,2.3036,0.863,22.5031,27.4372,4.9262,3232_1,1659.0,85.2768,1.8034,20.71,college,R
83.4,48.2626,0.4286,43.5192,98.8592,8.2132,340.0369,71.6888,-31.2872,1172.9464,1762.458,74.885,9.298,27.69,490.5458,3.029,8.9715,28.7166,3.2937,2300.4387,100.7057,31.9456,157.0058,45.4684,4497.8672,1130.8044,18.0012,55.9755,47.9535,1521.6414,901.4948,144.4186,40.284,27.8651,40.9639,112.3581,2.1866,0.8825,21.9896,27.2292,8.378,3232_2,1659.0,85.2768,1.8034,20.71,college,R
83.3,50.1635,0.3639,44.2998,103.0661,12.2514,336.6157,70.4331,-33.4399,1172.7236,1755.2804,73.9333,8.7771,26.6117,478.7618,4.775,11.0179,23.7713,3.2196,2419.0881,105.8472,34.0576,154.9786,46.5315,4549.3473,1135.3563,16.9256,33.7856,50.8454,1459.099,807.0061,145.1405,36.3026,26.7157,40.8637,114.1068,-1.4957,0.8717,22.9693,29.1138,10.4636,3232_3,1659.0,85.2768,1.8034,20.71,college,R
82.9,47.2462,0.4464,53.7053,102.4763,8.2275,348.2732,71.5495,-37.6317,1096.1222,1700.0621,65.6253,10.1059,24.4799,413.3827,2.954,4.9964,25.3208,3.2749,2356.7957,103.7764,33.7839,156.8435,46.3217,4520.739,1132.0986,15.919,60.467,47.0482,1562.0852,877.6266,139.9305,39.5092,30.3165,41.202,113.7719,0.2557,0.8623,20.7806,27.798,6.3687,3232_4,1659.0,85.2768,1.8034,20.71,college,R
82.8,44.8952,0.4367,51.9309,102.8188,7.9625,334.9531,68.1446,-40.4145,1190.8047,1701.4577,71.5773,10.5024,27.0975,526.9082,3.0532,6.9269,27.7413,3.3113,2408.7779,104.4208,31.3947,156.3694,44.3738,4571.6194,1144.636,16.5334,43.7013,45.7416,1503.6064,871.4799,136.5925,40.4682,24.6573,39.3622,112.1159,2.9917,0.8754,21.4522,28.0004,8.0605,3232_5,1659.0,85.2768,1.8034,20.71,college,R
85.7,44.7108,0.3036,28.3514,78.7249,36.3302,275.4913,73.0451,-76.0377,1199.354,1791.8166,93.4397,105.5493,17.134,511.2391,25.9763,42.9851,62.0053,3.4204,2445.3121,108.1308,37.0019,178.2169,55.3707,4652.053,1173.6058,12.1177,126.8001,42.4017,1271.8633,715.9039,181.0977,57.4104,12.9045,55.3011,86.6232,4.6802,0.8944,33.0439,25.9074,-0.1221,3233_1,1724.0,80.7408,1.905,18.9,college,R
86.5,42.846,0.3393,26.3705,82.3692,34.6769,289.7444,74.3511,-73.9251,1324.5395,1850.4356,115.1926,91.5517,17.0509,604.3498,24.8926,31.4514,53.5881,3.5485,2456.6897,106.883,35.2655,176.7554,58.3579,4698.0216,1182.7085,12.709,138.3869,41.0644,1285.0641,748.6015,196.7813,47.625,11.2568,58.2983,89.0341,5.6402,0.9244,32.6658,24.9941,1.4524,3233_2,1724.0,80.7408,1.905,18.9,college,R
85.1,45.7158,0.345,19.4657,79.3373,40.56,286.6047,74.7553,-76.6781,1160.6866,1772.2379,105.9998,111.6542,25.6223,499.0138,21.2229,66.6632,67.1191,3.4744,2492.7709,110.8439,37.2855,180.5667,54.6907,4703.0047,1151.8759,10.2178,134.2652,36.2344,1311.9791,733.2582,166.1663,52.8081,9.868,54.4194,90.6234,4.3567,0.8983,39.7105,26.1324,-2.0541,3233_3,1724.0,80.7408,1.905,18.9,college,R
86.1,43.88,0.3929,28.1652,80.6369,38.1044,281.8331,72.9834,-74.6338,1213.1023,1857.1189,88.5442,118.1087,24.7796,521.434,26.4214,65.1213,75.7089,3.4204,2390.0056,107.4733,38.152,180.3029,55.7507,4598.8606,1154.4765,10.0669,184.4093,37.0458,1310.8324,739.6827,175.3823,61.4481,17.2303,55.4764,90.6542,4.8234,0.8819,34.1292,28.2497,-3.5056,3233_4,1724.0,80.7408,1.905,18.9,college,R
85.8,48.4875,0.3571,26.8621,75.9893,35.5919,276.9016,76.1531,-75.6156,1281.3741,1829.6411,101.6135,107.6041,22.5832,455.1758,20.6185,52.7307,70.3695,3.4932,2325.5152,106.3325,38.6462,179.6653,53.984,4611.5067,1171.4848,11.6511,122.8066,42.0804,1281.8247,744.035,178.2071,56.6996,6.1132,53.8701,88.9787,2.0741,0.9174,34.861,28.7752,-0.8195,3233_5,1724.0,80.7408,1.905,18.9,college,R
83.1,41.0687,0.3571,63.16,130.8956,-30.6105,350.211,66.822,-58.5994,1099.451,1656.0317,106.9875,48.4411,28.5409,449.1645,8.9805,50.6697,30.2303,3.2021,2378.0773,130.9304,30.2248,171.4749,53.0657,4407.4291,1195.6533,-2.9637,183.3917,34.6821,1479.9279,795.4037,134.9339,42.3042,37.5951,45.0384,97.838,-6.7734,0.7831,15.5942,7.8018,-0.3902,3247_1,1605.0,87.9984,1.778,20.68,college,R
84.7,38.5104,0.3827,63.9907,128.0544,-38.3447,354.7054,65.1892,-60.0621,1194.6488,1697.4538,108.5187,47.6033,27.7565,482.3469,11.7334,53.6072,35.9102,3.1657,2378.0434,128.5692,31.8101,173.8402,54.2639,4434.5911,1202.6104,-1.6176,160.1552,36.6725,1451.9069,768.4169,138.6764,44.3454,37.1232,45.3846,93.8986,-6.998,0.7854,12.6114,6.662,0.7732,3247_2,1605.0,87.9984,1.778,20.68,college,R
82.1,38.7185,0.4003,64.2455,129.4831,-31.1358,341.9876,62.8727,-59.0498,1117.6283,1873.5097,103.7597,64.7047,22.0192,483.7726,13.0667,49.8841,41.5977,3.093,2403.8365,130.4675,30.075,171.5322,52.0563,4423.5466,1207.4177,-2.5862,173.1371,34.3144,1399.1263,723.0458,220.9462,38.4681,37.0665,45.5176,94.2199,-6.0959,0.7599,12.7916,7.5462,1.4085,3247_3,1605.0,87.9984,1.778,20.68,college,R
84.6,39.5687,0.3571,66.2615,130.3365,-32.2587,360.2039,65.4775,-57.5443,1186.6613,1732.1952,124.5102,51.1457,23.7841,479.6222,14.7265,55.0174,31.4358,3.1469,2433.3977,130.6266,30.8151,171.7711,53.4942,4466.2502,1218.7724,-1.6326,170.5785,38.3282,1458.9619,796.0212,128.5171,38.1903,38.165,44.4872,96.6067,-7.0805,0.7754,14.9862,5.803,0.785,3247_4,1605.0,87.9984,1.778,20.68,college,R
83.3,41.037,0.4367,65.5265,129.047,-32.3272,343.5726,67.1495,-60.6095,1125.5536,1652.1684,112.343,38.9231,31.284,416.9123,7.5838,49.1017,24.2547,3.1482,2381.3345,129.2688,30.7679,171.8514,52.5309,4363.85,1196.0866,-2.2092,149.6105,36.7299,1524.9547,790.3898,139.4338,32.6042,37.365,43.3497,94.6421,-5.0363,0.7827,14.9268,6.6264,0.2674,3247_5,1605.0,87.9984,1.778,20.68,college,R
89.8,45.3931,0.4107,52.9271,86.5316,37.0473,366.6987,84.926,-51.0191,961.6673,1952.0631,129.2526,44.3235,7.8053,374.8797,10.0052,26.841,55.0953,3.0377,2423.0468,109.1663,33.672,168.1521,58.3645,4939.6968,1082.303,-0.8628,111.0331,36.2659,1550.5982,856.1511,248.1394,49.6915,47.821,58.1076,97.7124,-9.5752,0.8625,21.5605,24.703,-5.585,3248_1,1691.0,81.1944,1.8288,24.02,college,R
90.6,47.0123,0.31,58.2248,86.4345,34.5963,370.8871,84.0706,-44.6303,967.9407,2024.6036,125.8035,51.9937,6.3296,425.777,13.7651,32.3998,65.9775,2.9649,2481.238,109.931,33.43,166.8765,56.4867,4872.8689,1121.3678,-0.5803,115.2421,37.8771,1503.355,800.6757,246.0061,47.8125,45.8479,56.3945,97.5383,-9.3757,0.8585,19.6994,25.4671,-4.3617,3248_2,1691.0,81.1944,1.8288,24.02,college,R
91.1,45.9491,0.3393,58.775,86.2922,35.0223,364.6999,85.3312,-48.4965,1089.9729,2030.2342,134.669,69.0341,6.2773,514.1619,18.7067,35.3133,78.3715,3.0013,2495.8618,110.1967,33.1593,169.346,56.4061,4827.2531,1117.0618,0.1491,125.9328,38.9303,1569.2517,832.9725,249.1841,44.4602,29.4174,56.4061,123.4048,-10.4609,0.8726,18.998,25.7515,-4.4219,3248_3,1691.0,81.1944,1.8288,24.02,college,R
91.4,46.1006,0.345,55.2534,83.821,37.3514,368.0269,81.4217,-52.1649,1051.7678,1814.5287,130.7593,67.0055,6.1251,459.4023,18.797,31.5474,71.878,3.0566,2440.7058,108.8471,32.8829,167.0202,55.407,4743.3693,1124.1737,0.3242,142.6908,36.1522,1443.2881,794.9452,239.3481,42.8612,42.318,55.3404,96.3665,-8.0644,0.883,17.0934,24.3605,-5.2339,3248_4,1691.0,81.1944,1.8288,24.02,college,R
90.5,41.7005,0.3571,52.2149,85.0174,37.9481,367.328,83.3378,-45.9802,965.8695,1984.3068,132.4465,51.1981,6.4149,358.6138,11.5647,27.3661,65.285,3.0566,2513.0714,110.6604,33.6803,167.8217,53.5954,4738.6786,1111.7746,1.7779,108.3115,38.1095,1507.6986,827.6608,253.2479,41.0996,37.3981,53.3188,95.4616,-8.7778,0.8739,19.5537,24.2726,-5.1497,3248_5,1691.0,81.1944,1.8288,24.02,college,R
90.0,38.671,0.4107,40.336,94.5581,32.1627,410.1583,77.065,-32.8317,946.7476,1533.0136,89.0057,42.1439,16.8914,208.5688,8.8499,44.3597,26.0274,3.093,2135.3542,105.977,34.6381,176.6805,36.5731,4358.9978,1045.6017,12.2157,73.2577,39.879,1370.3967,779.9483,109.2048,38.6148,27.6858,31.7123,106.6203,-1.9058,0.887,13.0558,3.8552,-9.5754,3250_1,782.0,83.4624,1.8796,23.13,milb,R
90.4,40.2774,0.4003,44.8159,95.2403,31.022,410.9185,73.6047,-39.3105,994.3482,1487.3587,89.416,41.886,16.4542,211.8444,11.1321,44.3401,28.6493,3.1293,2194.6707,108.1654,34.3167,174.9436,37.3441,4317.2774,1067.9492,9.8729,75.5067,43.5376,1269.1757,746.1339,71.9283,33.6779,28.4399,32.8329,105.8639,-2.9818,0.8813,12.7221,7.5332,-7.109,3250_2,782.0,83.4624,1.8796,23.13,milb,R
89.5,43.7726,0.3929,45.2211,94.2268,28.768,411.6359,75.0019,-36.9926,893.9844,1445.5242,81.1232,43.2482,18.0813,216.8864,8.0208,44.9492,28.9775,3.1657,2172.0038,108.3606,34.822,176.6245,38.1676,4388.4439,1029.5939,10.9376,94.0427,39.2855,1048.6637,588.2505,29.8107,25.1947,28.5413,31.2597,103.4759,-2.6802,0.8716,12.4557,5.293,-10.7218,3250_3,782.0,83.4624,1.8796,23.13,milb,R
89.2,39.1152,0.4003,43.7422,83.017,44.065,408.7331,94.327,-11.7762,993.5475,1453.7738,90.4297,70.9795,18.3248,234.7238,-0.1678,47.4249,40.7467,3.2385,2174.5345,106.3032,35.145,177.0274,35.5454,4335.4584,1042.6512,12.5014,164.2768,12.5659,1408.1141,848.6923,88.1584,36.1226,29.4658,12.1929,103.9265,0.5495,0.8948,14.7183,3.629,-17.8346,3250_4,782.0,83.4624,1.8796,23.13,milb,R
80.8,25.6579,0.3214,39.4956,120.1424,-5.6519,366.9842,80.6163,-63.9996,864.8566,1685.4288,49.4209,34.97,20.5869,199.1849,4.6062,38.1602,17.0107,2.8746,2759.7142,123.5448,42.9,166.2902,53.0063,4494.0446,1129.4168,17.5197,114.2816,25.3981,1469.9282,705.8404,143.0452,87.0387,2.7827,26.9138,113.0467,-5.598,0.7668,15.5907,7.6684,5.5405,3252_1,870.0,88.452,1.8796,20.38,college,R
80.8,30.0569,0.2722,51.1707,120.5906,-4.7665,374.2766,81.6893,-61.2637,921.893,1708.8564,61.4568,35.7823,23.586,203.0749,3.5039,39.0302,18.7465,2.9474,2742.8536,123.549,43.5008,166.8475,52.5368,4550.4618,1129.4417,17.2407,118.1498,23.5911,1418.5732,744.5092,145.6014,82.6769,11.2351,29.858,109.376,-8.566,0.7832,17.8258,7.4844,7.135,3252_2,870.0,88.452,1.8796,20.38,college,R
80.8,26.8132,0.2736,55.3406,117.0742,-3.5529,376.5586,77.336,-64.4204,874.7938,1647.5457,50.6873,40.5714,19.4944,219.9173,8.7825,45.5113,27.7409,2.9285,2796.3719,125.656,43.7838,167.0499,55.3444,4580.0385,1133.8676,19.4283,110.9692,26.5457,1470.2659,741.2111,150.2067,83.1032,12.8392,27.6009,110.3381,-7.8361,0.7894,18.9633,7.1047,5.8048,3252_3,870.0,88.452,1.8796,20.38,college,R
83.3,27.6907,0.2321,64.424,119.772,-7.7686,385.192,77.042,-66.1003,841.1043,1658.6645,33.0161,41.2419,15.6151,224.8399,7.5085,35.1938,32.0132,2.8382,2815.9331,127.5534,43.0352,168.2632,49.608,4638.4414,1119.5235,19.064,129.5038,31.8171,1414.2349,677.9341,177.4803,81.3808,18.6116,29.8257,112.7367,-9.781,0.7853,17.9118,9.4727,4.3965,3252_4,870.0,88.452,1.8796,20.38,college,R
81.2,29.816,0.2857,56.6122,120.2441,-7.2026,376.5312,78.766,-68.5702,872.4705,1668.6145,45.324,33.101,21.1842,195.31,5.4433,36.4453,26.4162,2.9838,2814.026,127.1583,41.897,167.9611,46.5657,4585.8845,1099.2458,19.1658,133.8927,21.8115,1527.3373,783.3543,143.3531,83.9194,10.3608,30.5697,109.732,-9.1578,0.811,20.4796,7.5394,6.628,3252_5,870.0,88.452,1.8796,20.38,college,R
